utc_timestamp,cet_cest_timestamp,DE_price_day_ahead,DE_solar_generation_actual,DE_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,FR_price_day_ahead,SE_price_day_ahead,SE_wind_generation_actual,DE_generation,FR_generation,SE_generation
2016-03-30T15:00:00Z,2016-03-30T17:00:00+0200,29.04,4791,11070,2190,1024,29.69,21.34,652.067409,66835.68367,57555,17905
2016-03-30T16:00:00Z,2016-03-30T18:00:00+0200,31.9,1995,9010,1284,1004,27.02,21.51,555.231265,66808.26531,57759,17913
2016-03-30T17:00:00Z,2016-03-30T19:00:00+0200,37.42,252,7186,436,1072,30.52,21.69,539.01043,67247.36735,60448,18062
2016-03-30T18:00:00Z,2016-03-30T20:00:00+0200,37,0,6702,34,1240,35.79,21.88,583.289053,67180.19388,61151,18215
2016-03-30T19:00:00Z,2016-03-30T21:00:00+0200,34.65,0,6132,-1,1366,39.54,21.9,582.017208,64188.58163,60804,17599
2016-03-30T20:00:00Z,2016-03-30T22:00:00+0200,30.38,0,5684,-1,1497,32.64,21.69,580.484169,60963.86735,57283,16628
2016-03-30T21:00:00Z,2016-03-30T23:00:00+0200,27.25,0,5338,-1,1616,30.76,21.35,665.429448,56043.79592,60041,15719
2016-03-30T22:00:00Z,2016-03-31T00:00:00+0200,23.34,0,4932,-1,1770,29.2,21.04,724.560313,51937.45918,59056,15022
2016-03-30T23:00:00Z,2016-03-31T01:00:00+0200,22.27,0,4258,-1,1906,23.4,20.55,764.101011,49474.04082,54158,14732
2016-03-31T00:00:00Z,2016-03-31T02:00:00+0200,21.5,0,3588,-1,1872,20.98,20.24,762.575409,48309.4898,52927,14630
2016-03-31T01:00:00Z,2016-03-31T03:00:00+0200,21.11,0,3378,-1,2062,21.19,20.16,708.525642,48768.9898,50420,14681
2016-03-31T02:00:00Z,2016-03-31T04:00:00+0200,21.29,0,3043,-1,2158,20.64,20.22,682.710862,50353.80612,48504,14850
2016-03-31T03:00:00Z,2016-03-31T05:00:00+0200,22.86,0,2568,-1,2520,21.13,20.61,683.775877,53951.04082,48497,15726
2016-03-31T04:00:00Z,2016-03-31T06:00:00+0200,29.08,8,2337,-1,2586,21.78,21.54,637.950302,61054.03061,51723,17310
2016-03-31T05:00:00Z,2016-03-31T07:00:00+0200,36.09,526,2013,-1,2534,29.73,22.28,615.972623,66214.12245,58634,18636
2016-03-31T06:00:00Z,2016-03-31T08:00:00+0200,40.96,2622,1566,82,2706,36.5,26.8,524.180218,68779.2449,62365,19110
2016-03-31T07:00:00Z,2016-03-31T09:00:00+0200,36.46,5980,1238,377,2818,40.44,28.67,465.767667,69994.20408,64195,19044
2016-03-31T08:00:00Z,2016-03-31T10:00:00+0200,34.64,9288,1316,869,2854,39.75,27.59,521.099675,71454.41837,65067,18909
2016-03-31T09:00:00Z,2016-03-31T11:00:00+0200,33.95,11718,1674,1270,3073,37.05,26.44,577.287452,72725.55102,65031,18611
2016-03-31T10:00:00Z,2016-03-31T12:00:00+0200,30.03,13532,2095,1522,3641,36.5,25.54,641.623246,72053.89796,65508,18288
2016-03-31T11:00:00Z,2016-03-31T13:00:00+0200,30.03,13638,2601,1704,4246,35.18,23.84,746.524232,71423.16327,64875,17982
2016-03-31T12:00:00Z,2016-03-31T14:00:00+0200,27.92,12471,3264,1720,4672,34.15,23.67,789.004329,70167.20408,63539,17693
2016-03-31T13:00:00Z,2016-03-31T15:00:00+0200,25.12,9418,4007,1375,4602,31.52,23.04,841.996277,69133.5102,61796,17543
2016-03-31T14:00:00Z,2016-03-31T16:00:00+0200,24.73,5804,4593,1054,4340,29.26,22.27,1008.90669,67340.66327,60421,17272
2016-03-31T15:00:00Z,2016-03-31T17:00:00+0200,24.93,2931,4752,814,4485,27.9,22.08,1221.604864,66671.5102,59391,17474
2016-03-31T16:00:00Z,2016-03-31T18:00:00+0200,27.44,1192,5530,560,4886,32.72,22.19,1177.40173,66840.05102,59673,17457
2016-03-31T17:00:00Z,2016-03-31T19:00:00+0200,31.07,152,6235,251,5260,33.17,22.87,1169.072312,67606.03061,62263,17773
2016-03-31T18:00:00Z,2016-03-31T20:00:00+0200,31.99,1,6828,30,5110,35.53,23.84,1451.118247,67097.10204,62101,18254
2016-03-31T19:00:00Z,2016-03-31T21:00:00+0200,25.35,0,7435,-1,4684,37.96,24.14,1668.030144,64023.03061,61979,17766
2016-03-31T20:00:00Z,2016-03-31T22:00:00+0200,25.23,0,7878,-1,4344,37.18,21.69,1863.932624,60569.42857,59036,16807
2016-03-31T21:00:00Z,2016-03-31T23:00:00+0200,23.22,0,8339,-1,4212,35.62,21.29,1951.005996,55867,61898,15848
2016-03-31T22:00:00Z,2016-04-01T00:00:00+0200,21.35,0,8560,-1,3936,33.41,20.43,2087.648975,52136.87755,56429,15170
2016-03-31T23:00:00Z,2016-04-01T01:00:00+0200,20.98,0,8308,-1,3700,34.15,20.69,2264.864183,49918.77551,55221,14887
2016-04-01T00:00:00Z,2016-04-01T02:00:00+0200,21.19,0,7655,-1,3418,31.08,20.31,2335.653426,48846.85714,53198,14843
2016-04-01T01:00:00Z,2016-04-01T03:00:00+0200,20.64,0,6988,-1,3018,29.5,20.34,2386.41782,49426.82653,51346,14890
2016-04-01T02:00:00Z,2016-04-01T04:00:00+0200,21.13,0,6190,-1,2842,29,20.14,2342.033207,51003.84694,52044,15185
2016-04-01T03:00:00Z,2016-04-01T05:00:00+0200,21.78,0,5310,-1,2674,28.04,20.62,2449.595282,54376.79592,55966,16123
2016-04-01T04:00:00Z,2016-04-01T06:00:00+0200,29.73,7,4668,-1,2482,28.3,21.26,2302.098472,60984.70408,63698,17666
2016-04-01T05:00:00Z,2016-04-01T07:00:00+0200,36.5,512,4299,-1,2304,28.78,22.06,2063.469391,65985.09184,67768,19177
2016-04-01T06:00:00Z,2016-04-01T08:00:00+0200,40.44,2383,3324,86,1983,27.5,26.53,1625.400826,69145.92857,69278,19457
2016-04-01T07:00:00Z,2016-04-01T09:00:00+0200,38.39,5325,2396,592,1653,28,29.87,1430.036384,70654.31633,69337,19187
2016-04-01T08:00:00Z,2016-04-01T10:00:00+0200,34.57,8722,2138,1326,1373,29.81,28.85,1255.521465,72080.93878,68347,18954
2016-04-01T09:00:00Z,2016-04-01T11:00:00+0200,30.55,11605,1934,1954,1294,30,27.94,1219.483125,72886.64286,67665,18515
2016-04-01T10:00:00Z,2016-04-01T12:00:00+0200,25.79,13433,2001,2362,1244,28.15,26.01,1326.732407,71462.5102,66607,17987
2016-04-01T11:00:00Z,2016-04-01T13:00:00+0200,23.09,14210,2051,2540,1184,27.02,23.57,1436.997055,69497.35714,64003,17491
2016-04-01T12:00:00Z,2016-04-01T14:00:00+0200,23.13,14310,1838,2532,997,25.81,21.93,1461.419802,67562.87755,61556,16997
2016-04-01T13:00:00Z,2016-04-01T15:00:00+0200,23,13398,1588,2304,892,17.47,21.74,1402.417546,65805.28571,59423,16636
2016-04-01T14:00:00Z,2016-04-01T16:00:00+0200,22.45,10814,1370,1944,816,16.6,21.62,1324.168002,64133.7449,57794,16382
2016-04-01T15:00:00Z,2016-04-01T17:00:00+0200,24.28,7167,1241,1594,794,18.73,21.57,1119.382698,63796.40816,58264,16495
2016-04-01T16:00:00Z,2016-04-01T18:00:00+0200,31.91,3104,1154,1038,758,20.12,21.69,834.669993,63517.63265,60049,16519
2016-04-01T17:00:00Z,2016-04-01T19:00:00+0200,33.9,442,1181,434,729,23.41,22.88,761.924344,63691.70408,60357,16736
2016-04-01T18:00:00Z,2016-04-01T20:00:00+0200,35.85,2,1876,44,668,28.2,21.89,827.741968,64437.85714,61113,17138
2016-04-01T19:00:00Z,2016-04-01T21:00:00+0200,31.3,0,3004,-1,724,30.43,24.75,949.130332,61415.85714,58843,16563
2016-04-01T20:00:00Z,2016-04-01T22:00:00+0200,24.33,0,4456,-1,792,30.1,21.76,1040.650692,58550.08163,61876,15926
2016-04-01T21:00:00Z,2016-04-01T23:00:00+0200,26.03,0,5876,-1,916,26.79,21.5,1112.14547,54391.31633,61291,15239
2016-04-01T22:00:00Z,2016-04-02T00:00:00+0200,21.82,0,6663,-1,1052,23.14,21.06,1216.053314,50113.13265,56034,14711
2016-04-01T23:00:00Z,2016-04-02T01:00:00+0200,21.31,0,6901,-1,1087,19.59,21.13,1238.215786,47722.59184,54679,14352
2016-04-02T00:00:00Z,2016-04-02T02:00:00+0200,21.1,0,7230,-1,1110,18.07,20.8,1280.043445,46334.09184,52202,14236
2016-04-02T01:00:00Z,2016-04-02T03:00:00+0200,19.84,0,7902,-1,1104,17.5,20.6,1229.949692,46225.56122,49972,14176
2016-04-02T02:00:00Z,2016-04-02T04:00:00+0200,19.91,0,8727,-1,1034,14.98,19.84,1211.552028,46769.67347,49341,14328
2016-04-02T03:00:00Z,2016-04-02T05:00:00+0200,20.09,0,8846,-1,1017,14.3,19.91,1343.799255,47118.13265,50825,14506
2016-04-02T04:00:00Z,2016-04-02T06:00:00+0200,20.19,21,8885,-1,1080,13.89,20.09,1507.801465,48293.97959,53221,14665
2016-04-02T05:00:00Z,2016-04-02T07:00:00+0200,22.29,1097,8645,0,1173,13.32,20.19,1533.520489,50609.33673,55005,15095
2016-04-02T06:00:00Z,2016-04-02T08:00:00+0200,22.51,4554,7480,88,1242,14.6,20.79,1319.418331,54643.78571,58160,15765
2016-04-02T07:00:00Z,2016-04-02T09:00:00+0200,22.04,9060,5372,589,1402,17.48,21.14,1155.247201,57767.10204,60141,16244
2016-04-02T08:00:00Z,2016-04-02T10:00:00+0200,20.81,13742,4806,1341,1192,18.38,21.33,1216.837741,59588.58163,59819,16405
2016-04-02T09:00:00Z,2016-04-02T11:00:00+0200,19.55,17358,4914,1930,1247,17.36,20.81,1434.415657,60040.81633,60165,16139
2016-04-02T10:00:00Z,2016-04-02T12:00:00+0200,18.12,19202,4714,2366,1450,17.46,20.08,1622.370679,58406.10204,60886,15830
2016-04-02T11:00:00Z,2016-04-02T13:00:00+0200,17.06,19707,4822,2625,1582,16.15,19.77,1758.363376,56039.92857,57200,15602
2016-04-02T12:00:00Z,2016-04-02T14:00:00+0200,14.06,18402,5147,2685,1772,13.48,19.76,1888.010989,54051.13265,54527,15416
2016-04-02T13:00:00Z,2016-04-02T15:00:00+0200,16.05,15636,4890,2538,1890,9.2,19.36,2041.379683,52869.19388,52652,15381
2016-04-02T14:00:00Z,2016-04-02T16:00:00+0200,18.73,12010,4662,2226,1994,7.59,19.28,1981.927657,52465.31633,51308,15368
2016-04-02T15:00:00Z,2016-04-02T17:00:00+0200,20.12,7333,4427,1741,2040,6.63,19.41,1775.543228,52782.85714,51977,15635
2016-04-02T16:00:00Z,2016-04-02T18:00:00+0200,23.41,2929,3796,1118,2157,10.58,20.45,1569.948753,53614.70408,54384,15808
2016-04-02T17:00:00Z,2016-04-02T19:00:00+0200,28.2,423,4088,366,2321,15.2,21.54,1478.086769,54277.23469,55196,15920
2016-04-02T18:00:00Z,2016-04-02T20:00:00+0200,30.43,2,5735,28,2503,19.62,21.72,1515.354925,55134.4898,55825,15995
2016-04-02T19:00:00Z,2016-04-02T21:00:00+0200,30.1,0,7319,-1,2773,22.09,21.55,1515.799451,52960.97959,53441,15506
2016-04-02T20:00:00Z,2016-04-02T22:00:00+0200,26.79,0,8249,-1,3046,25.01,21.38,1454.071338,51143.39796,57071,14867
2016-04-02T21:00:00Z,2016-04-02T23:00:00+0200,21.43,0,8333,-1,3032,24.32,21.17,1382.311857,47604.65306,57083,14245
2016-04-02T22:00:00Z,2016-04-03T00:00:00+0200,19.59,0,8079,-1,3046,20.9,20.92,1273.845899,43672.82653,52360,13644
2016-04-02T23:00:00Z,2016-04-03T01:00:00+0200,18.07,0,7377,-1,3288,21,20.19,1146.758526,40898.03061,50772,13349
2016-04-03T00:00:00Z,2016-04-03T02:00:00+0200,17.5,0,6613,-1,3131,19.59,18.9,944.926885,39477.23469,47899,13175
2016-04-03T01:00:00Z,2016-04-03T03:00:00+0200,15.29,0,5912,-1,3178,19.15,18.56,758.221687,39249.95918,45257,13150
2016-04-03T02:00:00Z,2016-04-03T04:00:00+0200,15.68,0,5280,-1,3208,18.75,18.52,660.106339,39755.10204,44067,13197
2016-04-03T03:00:00Z,2016-04-03T05:00:00+0200,15.59,0,4972,-1,3284,18.72,18.29,515.677952,40188.17347,44409,13377
2016-04-03T04:00:00Z,2016-04-03T06:00:00+0200,13.32,21,4801,-1,3194,20.39,18.4,386.861095,40337.10204,45541,13419
2016-04-03T05:00:00Z,2016-04-03T07:00:00+0200,14.6,984,5042,0,3147,29.1,18.43,349.202325,41838.37755,45815,13778
2016-04-03T06:00:00Z,2016-04-03T08:00:00+0200,17.48,3711,4618,136,3046,34.19,18.57,262.319058,45594.31633,48231,14329
2016-04-03T07:00:00Z,2016-04-03T09:00:00+0200,18.55,7481,3650,739,2830,35.42,19.03,167.998926,49025.71429,50155,14843
2016-04-03T08:00:00Z,2016-04-03T10:00:00+0200,17.36,11599,2325,1490,2532,35.76,19.41,117.622899,51505.40816,50791,15157
2016-04-03T09:00:00Z,2016-04-03T11:00:00+0200,17.67,14799,2194,2239,2434,33.08,19.72,115.666586,53802.84694,51481,15190
2016-04-03T10:00:00Z,2016-04-03T12:00:00+0200,15.48,17055,2400,2704,2574,31.2,19.83,123.026196,53273.37755,52555,15046
2016-04-03T11:00:00Z,2016-04-03T13:00:00+0200,14.8,17806,2691,2866,2906,29.55,19.29,144.908098,50920.03061,48537,14920
2016-04-03T12:00:00Z,2016-04-03T14:00:00+0200,12.75,16825,2907,2596,3396,29.01,19.18,165.138832,48899.26531,45774,14737
2016-04-03T13:00:00Z,2016-04-03T15:00:00+0200,12.18,14279,2578,2153,3790,29,19.15,241.788035,47561.59184,44246,14689
2016-04-03T14:00:00Z,2016-04-03T16:00:00+0200,13.02,10636,2010,1720,3768,30.19,19.58,248.180551,47059.94898,43463,14798
2016-04-03T15:00:00Z,2016-04-03T17:00:00+0200,15.77,6447,1605,1294,3657,27.59,20.12,229.436537,48211.80612,44751,15195
2016-04-03T16:00:00Z,2016-04-03T18:00:00+0200,21.19,2588,1266,813,3458,29.25,20.45,328.366029,50256.63265,48135,15530
2016-04-03T17:00:00Z,2016-04-03T19:00:00+0200,23.15,376,1622,326,3171,32.96,21.19,665.478424,51991.53061,50311,16042
2016-04-03T18:00:00Z,2016-04-03T20:00:00+0200,25.28,2,2290,27,3116,35.05,22,915.674102,54002.7551,52264,16359
2016-04-03T19:00:00Z,2016-04-03T21:00:00+0200,25.01,0,2982,-1,3206,36.1,22.02,1085.901087,52300.07143,50073,15778
2016-04-03T20:00:00Z,2016-04-03T22:00:00+0200,24.32,0,3412,-1,3111,35.6,21.68,1236.163722,51066.04082,53290,14844
2016-04-03T21:00:00Z,2016-04-03T23:00:00+0200,20.9,0,3710,-1,3135,30.3,21.38,1275.684158,47236.21429,52861,13940
2016-04-03T22:00:00Z,2016-04-04T00:00:00+0200,21,0,3839,-1,3146,25.96,20.71,1240.377755,44286.39796,48556,13501
2016-04-03T23:00:00Z,2016-04-04T01:00:00+0200,19.59,0,3953,-1,2929,21.39,20.5,1234.684605,42377.52041,47630,13348
2016-04-04T00:00:00Z,2016-04-04T02:00:00+0200,19.15,0,3947,-1,3100,20.8,19.59,1316.144216,41567.33673,45495,13289
2016-04-04T01:00:00Z,2016-04-04T03:00:00+0200,18.75,0,4070,-1,3240,20.76,19.16,1354.488876,42023.38776,43607,13368
2016-04-04T02:00:00Z,2016-04-04T04:00:00+0200,18.72,0,4609,-1,3068,20.31,19.15,1370.744289,44181.96939,44352,13639
2016-04-04T03:00:00Z,2016-04-04T05:00:00+0200,20.39,0,5282,-1,2720,20.34,19.34,1386.787623,49244.67347,48262,14506
2016-04-04T04:00:00Z,2016-04-04T06:00:00+0200,29.1,20,6025,-1,2692,21.79,20.55,1321.432529,59370.78571,55083,16282
2016-04-04T05:00:00Z,2016-04-04T07:00:00+0200,34.19,746,6584,0,2751,27.84,22.19,1301.756177,65458.53061,58883,17970
2016-04-04T06:00:00Z,2016-04-04T08:00:00+0200,35.42,3028,6238,156,2962,32.76,23.98,1124.801927,68080.58163,61092,18490
2016-04-04T07:00:00Z,2016-04-04T09:00:00+0200,33.5,6382,5860,802,2920,35.18,28.92,979.509129,68602.22449,61536,18374
2016-04-04T08:00:00Z,2016-04-04T10:00:00+0200,29.62,10620,5606,1550,2984,34.92,31.72,920.165272,69875.83673,61211,18288
2016-04-04T09:00:00Z,2016-04-04T11:00:00+0200,25.1,13634,5708,2100,3248,34.1,28.73,871.010982,70987.55102,61556,18088
2016-04-04T10:00:00Z,2016-04-04T12:00:00+0200,23.37,15506,5989,2380,3485,32.93,24.5,863.780401,70755.30612,61047,17781
2016-04-04T11:00:00Z,2016-04-04T13:00:00+0200,23.83,16366,6542,2449,3752,29.52,22.81,865.728972,70027.45918,59659,17632
2016-04-04T12:00:00Z,2016-04-04T14:00:00+0200,23.93,15337,6288,2252,3793,26.58,23.26,814.435333,68405.29592,57564,17417
2016-04-04T13:00:00Z,2016-04-04T15:00:00+0200,23.04,12967,6318,1816,3478,24.74,23.09,811.619292,67149.63265,55838,17211
2016-04-04T14:00:00Z,2016-04-04T16:00:00+0200,27.42,10030,5364,1524,3016,24.19,22.49,808.352889,65246.72449,54235,17153
2016-04-04T15:00:00Z,2016-04-04T17:00:00+0200,29.25,6377,4600,1132,2535,23.96,22.48,794.634419,64694.28571,54203,17354
2016-04-04T16:00:00Z,2016-04-04T18:00:00+0200,32.96,2856,3576,682,2279,27.05,22.7,891.099211,64686.61224,56976,17284
2016-04-04T17:00:00Z,2016-04-04T19:00:00+0200,35.05,478,2146,255,2111,29.79,22.91,1010.321801,64796.97959,57261,17333
2016-04-04T18:00:00Z,2016-04-04T20:00:00+0200,36.1,5,1895,28,1984,30.66,22.92,1192.307255,65191.93878,57117,17398
2016-04-04T19:00:00Z,2016-04-04T21:00:00+0200,35.6,0,1574,-1,1707,30.04,23.5,1235.263347,61800.66327,53940,16614
2016-04-04T20:00:00Z,2016-04-04T22:00:00+0200,30.3,0,1517,-1,1540,28,22.71,1160.504905,57391.70408,56844,15487
2016-04-04T21:00:00Z,2016-04-04T23:00:00+0200,25.96,0,1786,-1,1436,25.32,22.02,1126.064967,52279.15306,56021,14491
2016-04-04T22:00:00Z,2016-04-05T00:00:00+0200,21.39,0,2419,-1,1352,23.75,21.23,942.361745,48680.7551,51154,13860
2016-04-04T23:00:00Z,2016-04-05T01:00:00+0200,20.8,0,3153,-1,1219,23.44,20.37,792.218876,46692.03061,50065,13595
2016-04-05T00:00:00Z,2016-04-05T02:00:00+0200,20.76,0,3532,-1,1138,20.47,20.04,770.757311,45789.61224,47829,13390
2016-04-05T01:00:00Z,2016-04-05T03:00:00+0200,20.31,0,3672,-1,938,19.06,20.02,667.524338,46226.36735,46005,13413
2016-04-05T02:00:00Z,2016-04-05T04:00:00+0200,20.34,0,3677,-1,858,18.95,19.82,530.780731,48120.92857,46283,13710
2016-04-05T03:00:00Z,2016-04-05T05:00:00+0200,21.79,0,3549,-1,838,19.02,20.08,417.037239,52623.60204,49678,14543
2016-04-05T04:00:00Z,2016-04-05T06:00:00+0200,27.84,26,3376,-1,865,20,21.26,369.76872,61097.71429,56189,16142
2016-04-05T05:00:00Z,2016-04-05T07:00:00+0200,32.76,1047,3326,0,842,26,22.87,336.7629,66259.52041,59939,17734
2016-04-05T06:00:00Z,2016-04-05T08:00:00+0200,35.18,3841,2827,80,850,32.97,31.98,310.312939,68642.76531,62093,18161
2016-04-05T07:00:00Z,2016-04-05T09:00:00+0200,34.92,7470,2074,429,799,37.38,34.41,265.808178,69199.16327,62662,18100
2016-04-05T08:00:00Z,2016-04-05T10:00:00+0200,34.1,10836,1645,980,702,39.01,34.08,290.238604,70455.84694,62196,18130
2016-04-05T09:00:00Z,2016-04-05T11:00:00+0200,32.93,12521,1616,1570,734,35.08,33.28,316.09981,71616.38776,62373,17991
2016-04-05T10:00:00Z,2016-04-05T12:00:00+0200,29.52,13379,2030,1933,820,32.9,32.14,270.483259,71030.30612,61620,17655
2016-04-05T11:00:00Z,2016-04-05T13:00:00+0200,26.58,13266,2627,2191,910,29.38,27.05,270.832985,70393.90816,59920,17180
2016-04-05T12:00:00Z,2016-04-05T14:00:00+0200,24.74,12194,3162,2262,1088,27.37,25.94,268.894434,68979.02041,57886,16937
2016-04-05T13:00:00Z,2016-04-05T15:00:00+0200,24.19,9916,3697,2141,1276,25.44,24.15,303.949567,67749.06122,56301,16963
2016-04-05T14:00:00Z,2016-04-05T16:00:00+0200,23.96,6932,4458,1964,1457,23.48,23.61,311.002617,66381.52041,54780,16926
2016-04-05T15:00:00Z,2016-04-05T17:00:00+0200,27.05,4014,5208,1595,1576,22.04,23.39,283.875104,66186.39796,54834,17000
2016-04-05T16:00:00Z,2016-04-05T18:00:00+0200,29.79,1636,6161,1128,1702,21.65,25.26,244.114412,66283.46939,57049,16728
2016-04-05T17:00:00Z,2016-04-05T19:00:00+0200,30.66,266,6546,503,1788,23.79,23.6,345.202344,66412.06122,56943,16959
2016-04-05T18:00:00Z,2016-04-05T20:00:00+0200,30.04,4,7376,67,1737,26.71,24.81,391.271788,66285.02041,57094,17248
2016-04-05T19:00:00Z,2016-04-05T21:00:00+0200,28,0,8382,-1,1813,28.26,24.29,373.663768,63039.66327,54552,16551
2016-04-05T20:00:00Z,2016-04-05T22:00:00+0200,25.32,0,10496,-1,1897,29.02,23.06,379.151779,58932.19388,57316,15421
2016-04-05T21:00:00Z,2016-04-05T23:00:00+0200,21.97,0,11586,-1,1919,30.25,22.35,350.974882,54081.78571,56563,14401
2016-04-05T22:00:00Z,2016-04-06T00:00:00+0200,20,0,11163,-1,1878,28.09,21.27,290.882946,49954.30612,51756,13719
2016-04-05T23:00:00Z,2016-04-06T01:00:00+0200,19.2,0,10596,-1,1964,21,20,363.244188,47799.83673,50732,13453
2016-04-06T00:00:00Z,2016-04-06T02:00:00+0200,19.06,0,10788,-1,1958,16,19.2,580.467516,46928.92857,48596,13310
2016-04-06T01:00:00Z,2016-04-06T03:00:00+0200,18.95,0,10942,-1,2032,13.97,19.06,879.872987,47507.76531,46948,13430
2016-04-06T02:00:00Z,2016-04-06T04:00:00+0200,19.02,0,10558,-1,2058,13.05,18.95,1090.956876,49113.31633,47190,13719
2016-04-06T03:00:00Z,2016-04-06T05:00:00+0200,20,0,10490,-1,2166,13.49,19.02,1265.640616,53309.77551,50949,14437
2016-04-06T04:00:00Z,2016-04-06T06:00:00+0200,24.33,28,10208,-1,2246,17.37,20,1392.821458,61913.78571,57389,16125
2016-04-06T05:00:00Z,2016-04-06T07:00:00+0200,32.97,904,10352,1,2318,22.62,21.6,1458.278548,67121.23469,61061,17686
2016-04-06T06:00:00Z,2016-04-06T08:00:00+0200,34.24,3732,10007,212,2386,28.4,22.89,1622.084776,69498.66327,62527,18245
2016-04-06T07:00:00Z,2016-04-06T09:00:00+0200,25.98,7747,10922,974,2350,31.31,23.63,1874.709022,70226.22449,62562,18345
2016-04-06T08:00:00Z,2016-04-06T10:00:00+0200,23.24,11372,13543,2025,2608,30,22.91,2088.154908,71653.38776,61863,18531
2016-04-06T09:00:00Z,2016-04-06T11:00:00+0200,21.97,13334,16119,2818,3524,28.59,22.68,2249.298556,72641.09184,62063,18484
2016-04-06T10:00:00Z,2016-04-06T12:00:00+0200,21.25,13839,17215,3190,4649,27.1,21.97,2493.64987,71323.20408,61365,18372
2016-04-06T11:00:00Z,2016-04-06T13:00:00+0200,20.02,14081,17516,3420,5340,26.14,21.41,2554.523131,70498.78571,59743,18153
2016-04-06T12:00:00Z,2016-04-06T14:00:00+0200,19.75,13312,18222,3426,5748,24.44,21.03,2639.301694,69307.88776,57837,18111
2016-04-06T13:00:00Z,2016-04-06T15:00:00+0200,19.85,12258,18669,3284,6220,22.57,21.33,2670.371581,68230.26531,56242,18021
2016-04-06T14:00:00Z,2016-04-06T16:00:00+0200,20.09,10102,18681,2993,6600,21.86,20.86,2761.25482,66386.96939,54801,17793
2016-04-06T15:00:00Z,2016-04-06T17:00:00+0200,21.59,6730,17706,2394,6698,21.94,20.68,2853.603299,65866.28571,54837,17714
2016-04-06T16:00:00Z,2016-04-06T18:00:00+0200,23.1,3162,16400,1514,6435,22.73,21.29,2819.777948,66104.32653,57153,17592
2016-04-06T17:00:00Z,2016-04-06T19:00:00+0200,26.71,519,14697,616,5958,28.59,21.7,2562.977541,66247.29592,57364,17595
2016-04-06T18:00:00Z,2016-04-06T20:00:00+0200,28.26,3,14799,66,5444,31.11,21.88,2433.56371,66621.79592,57885,17600
2016-04-06T19:00:00Z,2016-04-06T21:00:00+0200,23.23,0,17362,0,4968,32.68,21.98,2401.769382,63756.83673,55320,16843
2016-04-06T20:00:00Z,2016-04-06T22:00:00+0200,21.06,0,18626,-1,4822,29.41,21.46,2258.298213,59391.05102,58248,15867
2016-04-06T21:00:00Z,2016-04-06T23:00:00+0200,19.01,0,19018,-1,4455,28.27,20.15,2193.866739,54328.93878,57545,14809
2016-04-06T22:00:00Z,2016-04-07T00:00:00+0200,16.42,0,18446,-1,4216,27.2,19.01,2080.710304,50432.85714,52833,14092
2016-04-06T23:00:00Z,2016-04-07T01:00:00+0200,16,0,17722,-1,3958,23.39,16.96,2075.190838,48249.65306,51719,13851
2016-04-07T00:00:00Z,2016-04-07T02:00:00+0200,13.46,0,16622,-1,3847,21.69,16,2049.251016,47310.17347,49551,13689
2016-04-07T01:00:00Z,2016-04-07T03:00:00+0200,12.57,0,15731,-1,3828,21.18,15.94,2105.46232,47829.66327,47787,13705
2016-04-07T02:00:00Z,2016-04-07T04:00:00+0200,13.49,0,14083,-1,3635,20.52,15.42,2125.549509,49404.2551,48135,13754
2016-04-07T03:00:00Z,2016-04-07T05:00:00+0200,17.37,0,12804,-1,3538,21.04,16.82,2179.884979,53358.05102,51961,14521
2016-04-07T04:00:00Z,2016-04-07T06:00:00+0200,22.62,38,11947,-1,3480,21.72,18.95,2283.754248,61562.2449,58698,16041
2016-04-07T05:00:00Z,2016-04-07T07:00:00+0200,28.4,1031,11048,2,3466,29.12,20.67,2319.650016,66617.96939,62247,17580
2016-04-07T06:00:00Z,2016-04-07T08:00:00+0200,31.31,3620,10968,254,3363,35,21.62,2321.976854,69394.20408,63751,18063
2016-04-07T07:00:00Z,2016-04-07T09:00:00+0200,26.33,6400,12501,1047,3044,38.2,22.03,2412.595229,70569.56122,63723,18046
2016-04-07T08:00:00Z,2016-04-07T10:00:00+0200,21.55,8919,14155,2070,3220,37.55,21.93,2463.580117,71913.0102,62977,18025
2016-04-07T09:00:00Z,2016-04-07T11:00:00+0200,21.56,10722,15216,2796,3447,34.22,21.55,2556.58935,72827.54082,63618,17945
2016-04-07T10:00:00Z,2016-04-07T12:00:00+0200,22.32,11392,15467,3208,3640,32.96,21.46,2620.029002,71983.12245,62884,17766
2016-04-07T11:00:00Z,2016-04-07T13:00:00+0200,21.6,11719,14951,3378,3834,29.74,21.35,2626.845884,71312.16327,61224,17517
2016-04-07T12:00:00Z,2016-04-07T14:00:00+0200,22.57,11688,14636,3516,3924,27.9,21.26,2614.870086,70218.89796,59357,17330
2016-04-07T13:00:00Z,2016-04-07T15:00:00+0200,21.86,10858,14368,3486,4013,26.36,21.19,2652.244538,68986.05102,57576,17240
2016-04-07T14:00:00Z,2016-04-07T16:00:00+0200,21.94,9082,13576,2992,4028,24.66,20.96,2556.191965,67136,56230,17103
2016-04-07T15:00:00Z,2016-04-07T17:00:00+0200,22.73,6250,12131,2354,3908,23.95,21.07,2410.026808,66658.03061,56299,17183
2016-04-07T16:00:00Z,2016-04-07T18:00:00+0200,28.59,2962,10118,1500,3591,27.03,21.23,2296.510927,66184.71429,58590,17200
